PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:14,1,2 - 0,-2
10:25,1,4 - 0,-4
9:57,1,6 - 0,-6
9:34,1,6 - 2,-4
9:03,1,6 - 5,-1
7:36,1,8 - 5,-3
7:11,1,8 - 8,TIE
6:42,1,10 - 8,-2
6:28,1,10 - 9,-1
6:12,1,10 - 11,1
5:52,1,12 - 11,-1
4:28,1,12 - 13,1
3:33,1,12 - 13,1
3:09,1,12 - 16,4
2:28,1,12 - 18,6
1:58,1,12 - 20,8
0:49,1,13 - 20,7
0:49,1,14 - 20,6
0:31,1,14 - 21,7
0:00,1,14 - 21,7
12:00,2,14 - 21,7
11:41,2,16 - 21,5
11:21,2,16 - 23,7
10:40,2,16 - 25,9
9:49,2,16 - 27,11
8:54,2,16 - 29,13
7:53,2,16 - 30,14
7:53,2,16 - 31,15
6:47,2,19 - 31,12
5:54,2,19 - 33,14
5:28,2,19 - 34,15
4:46,2,19 - 36,17
3:49,2,19 - 38,19
3:33,2,20 - 38,18
3:33,2,21 - 38,17
2:56,2,22 - 38,16
2:56,2,23 - 38,15
2:28,2,25 - 38,13
2:05,2,25 - 41,16
1:50,2,28 - 41,13
1:11,2,30 - 41,11
0:56,2,30 - 44,14
0:37,2,32 - 44,12
0:00,2,34 - 44,10
0:00,2,34 - 44,10
12:00,3,34 - 44,10
11:47,3,37 - 44,7
11:10,3,38 - 44,6
10:37,3,38 - 45,7
10:21,3,41 - 45,4
9:55,3,41 - 48,7
9:40,3,44 - 48,4
9:24,3,44 - 51,7
8:47,3,44 - 53,9
8:47,3,44 - 54,10
8:17,3,44 - 56,12
7:54,3,47 - 56,9
7:32,3,47 - 58,11
5:53,3,49 - 58,9
5:39,3,49 - 60,11
4:47,3,49 - 62,13
4:13,3,49 - 64,15
3:32,3,52 - 64,12
3:10,3,52 - 66,14
2:58,3,53 - 66,13
2:47,3,53 - 68,15
2:13,3,53 - 71,18
1:35,3,53 - 73,20
1:14,3,55 - 73,18
0:15,3,57 - 73,16
0:00,3,57 - 73,16
12:00,4,57 - 73,16
12:00,4,57 - 74,17
11:20,4,60 - 74,14
10:51,4,60 - 76,16
10:44,4,63 - 76,13
10:09,4,65 - 76,11
9:21,4,67 - 76,9
9:05,4,69 - 76,7
8:48,4,69 - 78,9
8:15,4,69 - 80,11
7:52,4,69 - 81,12
7:32,4,71 - 81,10
6:33,4,71 - 83,12
6:15,4,71 - 84,13
6:15,4,71 - 85,14
6:08,4,72 - 85,13
5:53,4,72 - 87,15
5:34,4,75 - 87,12
5:11,4,75 - 90,15
4:53,4,77 - 90,13
4:27,4,77 - 92,15
4:06,4,79 - 92,13
3:01,4,79 - 94,15
1:48,4,79 - 96,17
1:32,4,81 - 96,15
1:32,4,82 - 96,14
1:03,4,85 - 96,11
0:43,4,85 - 96,11
0:35,4,86 - 96,10
0:35,4,87 - 96,9
0:00,4,87 - 96,9
